source_id,source_name,website,rss_url,category,tier,authority_score,enabled,country,source_type,collection_method,notes
leg_0622,NE - Omaha World-Herald,omaha.com,https://omaha.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0623,NE - Lincoln Journal Star,journalstar.com,https://journalstar.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0624,NE - Fremont Tribune,fremonttribune.com,https://www.fremonttribune.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0625,NE - Kearney Hub,kearneyhub.com,https://www.kearneyhub.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0626,NE - Grand Island Independent,theindependent.com,https://www.theindependent.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0627,NE - Scottsbluff Star-Herald,starherald.com,https://www.starherald.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0628,NE - Norfolk Daily News,norfolkdailynews.com,https://www.norfolkdailynews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nebraska
leg_0629,NV - Las Vegas Review-Journal,reviewjournal.com,https://www.reviewjournal.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0630,NV - Las Vegas Sun,lasvegassun.com,https://lasvegassun.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0631,NV - Reno Gazette-Journal,rgj.com,https://www.rgj.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0632,NV - Nevada Independent,thenevadaindependent.com,https://thenevadaindependent.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0633,NV - Las Vegas Weekly,lasvegasweekly.com,https://lasvegasweekly.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0634,NV - Las Vegas Business Press,bizjournals.com,https://www.bizjournals.com/lasvegas/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Nevada
leg_0635,NH - Union Leader Manchester,unionleader.com,https://www.unionleader.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Hampshire
leg_0636,NH - Concord Monitor,concordmonitor.com,https://www.concordmonitor.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Hampshire
leg_0637,NH - Keene Sentinel,sentinelsource.com,https://www.sentinelsource.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Hampshire
leg_0638,NH - Laconia Daily Sun,laconiadailysun.com,https://laconiadailysun.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Hampshire
leg_0639,NJ - NJ.com / Star-Ledger,nj.com,https://www.nj.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0640,NJ - Bergen Record,northjersey.com,https://www.northjersey.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0641,NJ - Asbury Park Press,app.com,https://www.app.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0642,NJ - Courier-Post Cherry Hill,courierpostonline.com,https://www.courierpostonline.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0643,NJ - Burlington County Times,burlingtoncountytimes.com,https://www.burlingtoncountytimes.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0644,NJ - Home News Tribune,mycentraljersey.com,https://www.mycentraljersey.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0645,NJ - Times of Trenton,nj.com,https://www.nj.com/times-of-trenton/index.ssf/rss2.0.xml,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0646,NJ - New Jersey Business Jrnl,bizjournals.com,https://www.bizjournals.com/newjersey/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0647,NJ - NJ Spotlight News,njspotlightnews.org,https://www.njspotlightnews.org/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Jersey
leg_0648,NM - Albuquerque Journal,abqjournal.com,https://www.abqjournal.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0649,NM - Santa Fe New Mexican,santafenewmexican.com,https://www.santafenewmexican.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0650,NM - Las Cruces Sun-News,lcsun-news.com,https://www.lcsun-news.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0651,NM - Roswell Daily Record,rdrnews.com,https://www.rdrnews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0652,NM - Farmington Daily Times,daily-times.com,https://www.daily-times.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0653,NM - New Mexico Political Report,nmpoliticalreport.com,https://nmpoliticalreport.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New Mexico
leg_0654,NY - NY Daily News,nydailynews.com,https://www.nydailynews.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0655,NY - Newsday Long Island,newsday.com,https://www.newsday.com/rss,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0656,NY - Buffalo News,buffalonews.com,https://buffalonews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0657,NY - Rochester Democrat & Chronicle,democratandchronicle.com,https://www.democratandchronicle.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0658,NY - Albany Times-Union,timesunion.com,https://www.timesunion.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0659,NY - Syracuse Post-Standard,syracuse.com,https://www.syracuse.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0660,NY - Binghamton Press & Sun-Bull,pressconnects.com,https://www.pressconnects.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0661,NY - Utica Observer-Dispatch,uticaod.com,https://www.uticaod.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0662,NY - Poughkeepsie Journal,poughkeepsiejournal.com,https://www.poughkeepsiejournal.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0663,NY - Journal News Westchester,lohud.com,https://www.lohud.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0664,NY - Staten Island Advance,silive.com,https://www.silive.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0665,NY - New York Business Journal,bizjournals.com,https://www.bizjournals.com/newyork/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0666,NY - City & State NY,cityandstateny.com,https://www.cityandstateny.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0667,NY - Gothamist,gothamist.com,https://gothamist.com/feed,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0668,NY - The City NYC,thecity.nyc,https://www.thecity.nyc/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0669,NY - Observer NY,observer.com,https://observer.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=New York
leg_0670,NC - Charlotte Observer,charlotteobserver.com,https://www.charlotteobserver.com/news/local/rss,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0671,NC - News & Observer Raleigh,newsobserver.com,https://www.newsobserver.com/news/local/rss,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0672,NC - Winston-Salem Journal,journalnow.com,https://www.journalnow.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0673,NC - Greensboro News & Record,greensboro.com,https://greensboro.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0674,NC - Durham Herald-Sun,heraldsun.com,https://www.heraldsun.com/news/local/rss,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0675,NC - Fayetteville Observer,fayobserver.com,https://www.fayobserver.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0676,NC - Wilmington Star-News,starnewsonline.com,https://www.starnewsonline.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0677,NC - Asheville Citizen-Times,citizen-times.com,https://www.citizen-times.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0678,NC - Statesville Record Landmark,statesville.com,https://www.statesville.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0679,NC - High Point Enterprise,hpenews.com,https://www.hpenews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0680,NC - Rocky Mount Telegram,rockymounttelegram.com,https://www.rockymounttelegram.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0681,NC - Charlotte Business Journal,bizjournals.com,https://www.bizjournals.com/charlotte/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0682,NC - NC Policy Watch,ncpolicywatch.com,https://ncpolicywatch.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0683,NC - Carolina Public Press,carolinapublicpress.org,https://carolinapublicpress.org/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Carolina
leg_0684,ND - Bismarck Tribune,bismarcktribune.com,https://bismarcktribune.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Dakota
leg_0685,ND - Fargo Forum,inforum.com,https://www.inforum.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Dakota
leg_0686,ND - Grand Forks Herald,grandforksherald.com,https://www.grandforksherald.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Dakota
leg_0687,ND - Minot Daily News,minotdailynews.com,https://www.minotdailynews.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Dakota
leg_0688,ND - Dickinson Press,thedickinsonpress.com,https://www.thedickinsonpress.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=North Dakota
leg_0689,OH - Cleveland Plain Dealer,cleveland.com,https://www.cleveland.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0690,OH - Columbus Dispatch,dispatch.com,https://www.dispatch.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0691,OH - Cincinnati Enquirer,cincinnati.com,https://www.cincinnati.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0692,OH - Toledo Blade,toledoblade.com,https://www.toledoblade.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0693,OH - Akron Beacon Journal,beaconjournal.com,https://www.beaconjournal.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0694,OH - Dayton Daily News,daytondailynews.com,https://www.daytondailynews.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0695,OH - Youngstown Vindicator,vindy.com,https://www.vindy.com/rss/news/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0696,OH - Canton Repository,cantonrep.com,https://www.cantonrep.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0697,OH - Springfield News-Sun,springfieldnewssun.com,https://www.springfieldnewssun.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0698,OH - Mansfield News Journal,mansfieldnewsjournal.com,https://www.mansfieldnewsjournal.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0699,OH - Cleveland Business,crainscleveland.com,https://www.crainscleveland.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0700,OH - Columbus Business First,bizjournals.com,https://www.bizjournals.com/columbus/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0701,OH - Cincinnati Business Courier,bizjournals.com,https://www.bizjournals.com/cincinnati/feed/latest/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0702,OH - Ohio Capital Journal,ohiocapitaljournal.com,https://ohiocapitaljournal.com/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Ohio
leg_0703,OK - Oklahoman,oklahoman.com,https://www.oklahoman.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0704,OK - Tulsa World,tulsaworld.com,https://tulsaworld.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0705,OK - Lawton Constitution,swoknews.com,https://www.swoknews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0706,OK - Enid News & Eagle,enidnews.com,https://www.enidnews.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0707,OK - Muskogee Phoenix,muskogeephoenix.com,https://www.muskogeephoenix.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0708,OK - Oklahoma Watch,oklahomawatch.org,https://oklahomawatch.org/feed/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oklahoma
leg_0709,OR - Oregonian Portland,oregonlive.com,https://www.oregonlive.com/arcio/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oregon
leg_0710,OR - Eugene Register-Guard,registerguard.com,https://www.registerguard.com/search/?f=rss&t=article&l=50,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oregon
leg_0711,OR - Salem Statesman Journal,statesmanjournal.com,https://www.statesmanjournal.com/rss/,Regional,3,50,True,US,regional,rss,authority=heuristic-by-category; region=Oregon
